City,x,y,Team 1,Team 2,OverNumber,RunsScoredinover,WinningDetails,MatchDetail
 Nottingham,52.9534193,-1.1496461,PAK,ENG,36,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,37,3,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,38,9,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,39,8,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,40,9,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,41,13,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,42,6,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,43,8,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,44,13,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,45,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,46,14,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,47,6,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,48,10,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,49,10,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,50,11,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,1,8,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,2,4,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,3,6,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,4,4,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,5,6,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,6,9,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,7,9,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,8,8,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,9,6,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,10,2,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,11,4,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,12,7,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,13,7,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,14,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,15,1,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,16,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,17,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,18,12,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,19,3,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,20,3,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,21,4,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,22,2,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,23,8,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,24,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,25,15,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,26,8,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,27,10,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,28,6,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,29,4,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,30,11,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,31,12,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,32,2,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,33,4,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,34,6,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,35,10,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,36,10,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,37,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,38,10,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,39,2,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,40,10,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,41,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,42,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,43,6,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,44,10,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,45,7,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,46,5,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,47,15,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,48,9,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,49,4,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,PAK,ENG,50,10,Pakistan won by 14 runs,"6th match, Nottingham, June 03, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,1,10,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,2,5,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,3,7,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,4,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,5,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,6,1,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,7,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,8,2,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,9,2,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,10,8,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,11,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,12,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,13,8,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,14,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,15,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,16,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,17,0,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,18,1,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,19,2,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,20,1,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,21,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,22,0,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,23,10,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,24,14,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,25,9,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,26,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,27,7,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,28,8,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,29,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,30,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,31,2,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,32,1,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,33,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,34,13,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,35,9,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,36,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,37,8,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,38,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,39,7,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,40,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,41,8,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,42,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,43,15,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,44,12,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,45,7,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,46,16,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,47,9,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,48,5,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,49,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,1,7,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,2,0,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,3,5,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,4,15,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,5,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,6,0,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,7,10,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,8,9,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,9,0,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,10,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,11,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,12,10,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,13,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,14,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,15,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,16,2,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,17,8,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,18,5,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,19,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,20,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,21,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,22,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,23,5,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,24,10,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,25,7,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,26,5,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,27,11,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,28,2,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,29,9,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,30,0,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,31,7,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,32,6,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,33,5,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,34,10,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,35,2,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,36,1,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,37,7,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,38,12,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,39,7,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,40,4,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,41,9,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,42,2,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,43,1,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,44,10,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,45,8,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,46,1,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,47,3,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,48,1,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,49,1,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,WI,50,16,Australia won by 15 runs,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,1,5,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,2,4,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,3,3,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,4,6,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,5,9,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,6,4,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,7,5,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,8,8,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,9,3,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,10,6,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,11,7,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,12,7,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,13,5,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,14,11,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,15,3,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,16,12,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,17,3,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,18,3,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
 Nottingham,52.9534193,-1.1496461,AUS,BAN,19,6,Australia won by 48 runs,"26th match, Nottingham, June 20, 2019,
ICC Cricket World Cup"
